 ,Label,Area,Mean,Min,Max,X,Y,
4303,,2.029E-5,255,255,255,1.489,7.588,
4304,,2.029E-5,255,255,255,2.020,7.588,
4305,,4.058E-5,255,255,255,3.577,7.588,
4306,,4.058E-5,255,255,255,4.788,7.588,
4307,,4.058E-5,255,255,255,5.284,7.588,
4308,,4.058E-5,255,255,255,3.541,7.592,
4309,,1.420E-4,255,255,255,6.191,7.597,
4310,,1.420E-4,255,255,255,3.580,7.601,
4311,,4.058E-5,255,255,255,3.604,7.597,
4312,,4.058E-5,255,255,255,5.005,7.597,
4313,,2.029E-5,255,255,255,1.457,7.601,
4314,,6.087E-5,255,255,255,2.232,7.610,
4315,,1.015E-4,255,255,255,5.909,7.608,
4316,,4.058E-5,255,255,255,6.523,7.606,
4317,,2.029E-5,255,255,255,2.282,7.610,
4318,,4.058E-5,255,255,255,4.667,7.610,
4319,,1.015E-4,255,255,255,1.500,7.627,
4320,,2.029E-5,255,255,255,2.218,7.628,
4321,,4.058E-5,255,255,255,6.712,7.628,
4322,,4.058E-5,255,255,255,3.536,7.633,
4323,,2.029E-5,255,255,255,1.502,7.642,
4324,,1.420E-4,255,255,255,3.238,7.646,
4325,,4.058E-5,255,255,255,2.209,7.649,
4326,,1.015E-4,255,255,255,6.614,7.649,
4327,,4.058E-5,255,255,255,3.347,7.651,
4328,,3.855E-4,255,255,255,6.370,7.661,
4329,,2.029E-5,255,255,255,6.664,7.651,
4330,,2.029E-5,255,255,255,1.561,7.655,
4331,,4.058E-5,255,255,255,4.257,7.655,
4332,,4.058E-5,255,255,255,5.315,7.655,
4333,,4.058E-5,255,255,255,5.604,7.655,
4334,,2.029E-5,255,255,255,1.534,7.660,
4335,,2.029E-5,255,255,255,1.664,7.660,
4336,,1.015E-4,255,255,255,3.504,7.662,
4337,,8.116E-5,255,255,255,4.721,7.662,
4338,,2.029E-5,255,255,255,6.655,7.660,
4339,,4.058E-5,255,255,255,3.919,7.664,
4340,,4.058E-5,255,255,255,4.117,7.664,
4341,,2.029E-5,255,255,255,6.615,7.664,
4342,,6.087E-5,255,255,255,3.529,7.669,
4343,,8.116E-5,255,255,255,2.258,7.677,
4344,,4.058E-5,255,255,255,4.113,7.673,
4345,,4.058E-5,255,255,255,6.662,7.676,
4346,,2.029E-5,255,255,255,6.682,7.673,
4347,,3.449E-4,255,255,255,2.532,7.685,
4348,,4.058E-5,255,255,255,4.216,7.678,
4349,,4.058E-5,255,255,255,4.311,7.682,
4350,,4.058E-5,255,255,255,4.333,7.682,
4351,,4.058E-5,255,255,255,1.543,7.689,
4352,,2.029E-5,255,255,255,1.912,7.687,
4353,,2.029E-5,255,255,255,2.209,7.687,
4354,,4.058E-5,255,255,255,2.986,7.687,
4355,,1.420E-4,255,255,255,3.709,7.691,
4356,,8.116E-5,255,255,255,4.243,7.689,
4357,,1.015E-4,255,255,255,3.776,7.693,
4358,,0.029,255,255,255,4.351,7.825,
4359,,8.116E-5,255,255,255,5.275,7.694,
4360,,4.058E-5,255,255,255,3.563,7.696,
4361,,8.116E-5,255,255,255,2.631,7.703,
4362,,1.217E-4,255,255,255,3.733,7.705,
4363,,2.029E-5,255,255,255,7.534,7.700,
4364,,4.058E-5,255,255,255,2.194,7.707,
4365,,2.029E-5,255,255,255,2.245,7.705,
4366,,8.116E-5,255,255,255,2.400,7.714,
4367,,4.058E-5,255,255,255,3.455,7.714,
4368,,4.058E-5,255,255,255,3.599,7.714,
4369,,4.058E-5,255,255,255,3.631,7.718,
4370,,4.058E-5,255,255,255,4.279,7.723,
4371,,4.058E-5,255,255,255,2.793,7.727,
4372,,4.058E-5,255,255,255,4.410,7.727,
4373,,2.029E-5,255,255,255,7.187,7.732,
4374,,4.058E-5,255,255,255,2.766,7.736,
4375,,2.029E-5,255,255,255,2.358,7.741,
4376,,4.058E-5,255,255,255,5.712,7.741,
4377,,2.232E-4,255,255,255,4.267,7.752,
4378,,4.058E-5,255,255,255,6.135,7.745,
4379,,2.029E-5,255,255,255,1.682,7.750,
4380,,4.058E-5,255,255,255,4.216,7.755,
4381,,4.058E-5,255,255,255,6.117,7.755,
4382,,2.841E-4,255,255,255,7.581,7.784,
4383,,6.087E-5,255,255,255,6.804,7.768,
4384,,8.116E-5,255,255,255,4.200,7.770,
4385,,4.058E-5,255,255,255,6.239,7.768,
4386,,2.029E-5,255,255,255,6.764,7.768,
4387,,6.087E-5,255,255,255,4.597,7.773,
4388,,2.435E-4,255,255,255,1.455,7.806,
4389,,6.087E-5,255,255,255,3.547,7.782,
4390,,4.058E-5,255,255,255,4.068,7.782,
4391,,4.058E-5,255,255,255,2.689,7.786,
4392,,1.420E-4,255,255,255,4.229,7.798,
4393,,6.087E-5,255,255,255,2.696,7.800,
4394,,8.116E-5,255,255,255,3.027,7.802,
4395,,4.058E-5,255,255,255,4.032,7.800,
4396,,4.058E-5,255,255,255,2.063,7.804,
4397,,3.449E-4,255,255,255,4.269,7.815,
4398,,5.884E-4,255,255,255,4.226,7.822,
4399,,2.029E-5,255,255,255,2.358,7.813,
4400,,4.058E-5,255,255,255,4.770,7.813,
4401,,4.058E-5,255,255,255,3.905,7.818,
4402,,1.826E-4,255,255,255,7.525,7.836,
4403,,4.058E-5,255,255,255,3.054,7.822,
4404,,4.058E-5,255,255,255,2.703,7.831,
4405,,1.623E-4,255,255,255,1.505,7.851,
4406,,4.058E-5,255,255,255,2.658,7.836,
4407,,8.116E-5,255,255,255,2.887,7.842,
4408,,6.087E-5,255,255,255,5.214,7.840,
4409,,1.623E-4,255,255,255,3.769,7.850,
4410,,4.058E-5,255,255,255,6.495,7.845,
4411,,4.058E-5,255,255,255,2.581,7.849,
4412,,4.058E-5,255,255,255,2.923,7.849,
4413,,2.029E-5,255,255,255,2.354,7.854,
4414,,2.029E-5,255,255,255,2.408,7.858,
4415,,8.116E-5,255,255,255,2.901,7.860,
4416,,4.058E-5,255,255,255,2.964,7.858,
4417,,6.696E-4,255,255,255,4.454,7.877,
4418,,1.623E-4,255,255,255,7.482,7.874,
4419,,8.116E-5,255,255,255,4.243,7.865,
4420,,1.217E-4,255,255,255,5.926,7.865,
4421,,4.058E-5,255,255,255,2.955,7.867,
4422,,1.420E-4,255,255,255,1.543,7.885,
4423,,6.087E-5,255,255,255,6.435,7.872,
4424,,1.015E-4,255,255,255,4.701,7.883,
4425,,2.029E-5,255,255,255,6.696,7.885,
4426,,1.217E-4,255,255,255,7.446,7.905,
4427,,4.058E-5,255,255,255,4.230,7.899,
4428,,1.217E-4,255,255,255,1.577,7.914,
4429,,4.058E-5,255,255,255,2.842,7.903,
4430,,4.058E-5,255,255,255,5.955,7.908,
4431,,1.217E-4,255,255,255,6.480,7.910,
4432,,1.015E-4,255,255,255,6.908,7.916,
4433,,1.015E-4,255,255,255,7.417,7.930,
4434,,4.058E-5,255,255,255,3.860,7.926,
4435,,1.015E-4,255,255,255,1.606,7.939,
4436,,4.058E-5,255,255,255,2.775,7.930,
4437,,4.058E-5,255,255,255,6.194,7.930,
4438,,6.087E-5,255,255,255,3.448,7.944,
4439,,6.087E-5,255,255,255,5.273,7.944,
4440,,2.029E-5,255,255,255,6.881,7.944,
4441,,1.015E-4,255,255,255,7.390,7.953,
4442,,6.087E-5,255,255,255,4.691,7.948,
4443,,1.015E-4,255,255,255,1.633,7.962,
4444,,4.058E-5,255,255,255,6.764,7.955,
4445,,1.015E-4,255,255,255,7.363,7.975,
4446,,4.058E-5,255,255,255,2.802,7.971,
4447,,4.058E-5,255,255,255,3.856,7.971,
4448,,4.058E-5,255,255,255,3.910,7.971,
4449,,2.029E-5,255,255,255,6.836,7.971,
4450,,1.015E-4,255,255,255,1.660,7.984,
4451,,6.087E-5,255,255,255,5.363,7.975,
4452,,1.623E-4,255,255,255,6.305,7.979,
4453,,4.058E-5,255,255,255,6.090,7.989,
4454,,8.116E-5,255,255,255,7.338,7.995,
4455,,8.116E-5,255,255,255,1.685,8.005,
4456,,2.029E-5,255,255,255,6.944,8.002,
4457,,2.029E-5,255,255,255,1.849,8.007,
4458,,8.116E-5,255,255,255,7.315,8.014,
4459,,6.087E-5,255,255,255,1.705,8.020,
4460,,2.029E-5,255,255,255,7.169,8.016,
4461,,4.058E-5,255,255,255,4.333,8.020,
4462,,6.087E-5,255,255,255,6.516,8.020,
4463,,8.116E-5,255,255,255,7.293,8.032,
4464,,8.116E-5,255,255,255,1.725,8.036,
4465,,2.029E-5,255,255,255,1.745,8.038,
4466,,4.058E-5,255,255,255,4.613,8.038,
4467,,4.058E-5,255,255,255,5.617,8.038,
4468,,4.058E-5,255,255,255,4.144,8.043,
4469,,6.087E-5,255,255,255,7.273,8.047,
4470,,8.116E-5,255,255,255,1.748,8.054,
4471,,8.116E-5,255,255,255,3.185,8.050,
4472,,4.058E-5,255,255,255,4.158,8.047,
4473,,8.116E-5,255,255,255,5.264,8.050,
4474,,4.058E-5,255,255,255,5.964,8.047,
4475,,6.087E-5,255,255,255,7.255,8.061,
4476,,2.029E-5,255,255,255,2.412,8.061,
4477,,4.058E-5,255,255,255,3.595,8.061,
4478,,6.087E-5,255,255,255,1.768,8.070,
4479,,4.058E-5,255,255,255,2.806,8.065,
4480,,4.058E-5,255,255,255,4.703,8.065,
4481,,6.087E-5,255,255,255,4.723,8.065,
4482,,8.116E-5,255,255,255,4.766,8.072,
4483,,8.116E-5,255,255,255,7.234,8.077,
4484,,4.058E-5,255,255,255,2.011,8.077,
4485,,4.058E-5,255,255,255,5.973,8.074,
4486,,6.087E-5,255,255,255,1.786,8.083,
4487,,4.058E-5,255,255,255,3.577,8.083,
4488,,4.058E-5,255,255,255,5.108,8.083,
4489,,8.116E-5,255,255,255,7.048,8.092,
4490,,6.087E-5,255,255,255,7.214,8.092,
4491,,6.087E-5,255,255,255,1.804,8.097,
4492,,4.058E-5,255,255,255,3.577,8.092,
4493,,4.058E-5,255,255,255,4.860,8.092,
4494,,4.058E-5,255,255,255,4.883,8.092,
4495,,4.058E-5,255,255,255,6.068,8.092,
4496,,4.058E-5,255,255,255,6.432,8.092,
4497,,2.029E-5,255,255,255,2.043,8.097,
4498,,4.058E-5,255,255,255,3.450,8.097,
4499,,4.058E-5,255,255,255,4.622,8.097,
4500,,1.015E-4,255,255,255,4.742,8.099,
4501,,4.058E-5,255,255,255,4.694,8.101,
4502,,6.087E-5,255,255,255,7.196,8.106,
4503,,6.087E-5,255,255,255,1.822,8.110,
4504,,4.058E-5,255,255,255,2.874,8.106,
4505,,4.058E-5,255,255,255,3.189,8.106,
4506,,6.087E-5,255,255,255,3.200,8.115,
4507,,4.058E-5,255,255,255,7.180,8.117,
4508,,6.087E-5,255,255,255,1.840,8.124,
4509,,2.029E-4,255,255,255,3.207,8.131,
4510,,6.087E-5,255,255,255,7.164,8.128,
4511,,4.058E-5,255,255,255,3.275,8.128,
4512,,8.116E-5,255,255,255,5.000,8.131,
4513,,4.058E-5,255,255,255,1.856,8.135,
4514,,2.029E-5,255,255,255,6.993,8.133,
4515,,4.058E-5,255,255,255,4.761,8.137,
4516,,6.087E-5,255,255,255,7.146,8.142,
4517,,6.087E-5,255,255,255,1.872,8.146,
4518,,1.015E-4,255,255,255,3.299,8.144,
4519,,8.116E-5,255,255,255,3.518,8.149,
4520,,2.638E-4,255,255,255,3.573,8.153,
4521,,4.058E-5,255,255,255,6.874,8.146,
4522,,4.058E-5,255,255,255,3.644,8.151,
4523,,4.058E-5,255,255,255,7.131,8.153,
4524,,4.058E-5,255,255,255,1.887,8.158,
4525,,4.058E-5,255,255,255,4.464,8.160,
4526,,4.058E-5,255,255,255,5.842,8.160,
4527,,6.087E-5,255,255,255,7.115,8.164,
4528,,6.087E-5,255,255,255,1.903,8.169,
4529,,4.058E-5,255,255,255,3.347,8.169,
4530,,4.058E-5,255,255,255,5.081,8.173,
4531,,4.058E-5,255,255,255,7.099,8.176,
4532,,4.058E-5,255,255,255,1.919,8.180,
4533,,4.058E-5,255,255,255,5.050,8.178,
4534,,4.058E-5,255,255,255,7.086,8.185,
4535,,4.058E-5,255,255,255,1.932,8.189,
4536,,4.058E-5,255,255,255,4.063,8.187,
4537,,4.058E-5,255,255,255,4.491,8.187,
4538,,4.058E-5,255,255,255,5.252,8.191,
4539,,1.217E-4,255,255,255,6.872,8.197,
4540,,6.087E-5,255,255,255,7.070,8.196,
4541,,6.087E-5,255,255,255,1.948,8.200,
4542,,2.029E-5,255,255,255,6.908,8.196,
4543,,8.116E-5,255,255,255,4.664,8.203,
4544,,8.116E-5,255,255,255,4.964,8.203,
4545,,4.058E-5,255,255,255,3.342,8.205,
4546,,4.058E-5,255,255,255,4.495,8.205,
4547,,6.087E-5,255,255,255,5.304,8.205,
4548,,4.058E-5,255,255,255,6.036,8.205,
4549,,4.058E-5,255,255,255,7.054,8.207,
4550,,4.058E-5,255,255,255,1.964,8.212,
4551,,4.058E-5,255,255,255,5.171,8.209,
4552,,4.058E-5,255,255,255,3.356,8.214,
4553,,4.058E-5,255,255,255,4.838,8.214,
4554,,4.058E-5,255,255,255,7.041,8.216,
4555,,4.058E-5,255,255,255,1.977,8.221,
4556,,6.087E-5,255,255,255,3.444,8.218,
4557,,4.058E-5,255,255,255,4.955,8.218,
4558,,4.058E-5,255,255,255,6.032,8.218,
4559,,1.826E-4,255,255,255,4.044,8.227,
4560,,4.058E-5,255,255,255,7.027,8.225,
4561,,4.058E-5,255,255,255,1.991,8.230,
4562,,4.058E-5,255,255,255,4.968,8.227,
4563,,4.058E-5,255,255,255,4.995,8.227,
4564,,2.232E-4,255,255,255,2.850,8.239,
4565,,4.058E-5,255,255,255,4.950,8.232,
4566,,4.058E-5,255,255,255,7.014,8.234,
4567,,4.058E-5,255,255,255,2.005,8.239,
4568,,2.029E-5,255,255,255,2.043,8.236,
4569,,4.058E-5,255,255,255,2.527,8.236,
4570,,4.058E-5,255,255,255,3.441,8.241,
4571,,4.058E-5,255,255,255,7.000,8.243,
4572,,4.058E-5,255,255,255,2.018,8.248,
4573,,4.058E-5,255,255,255,6.149,8.250,
4574,,4.058E-5,255,255,255,6.986,8.252,
4575,,4.058E-5,255,255,255,2.032,8.257,
4576,,4.058E-5,255,255,255,6.973,8.261,
4577,,4.058E-5,255,255,255,2.045,8.266,
4578,,4.058E-5,255,255,255,5.162,8.264,
4579,,4.058E-5,255,255,255,6.959,8.270,
4580,,2.029E-5,255,255,255,2.056,8.273,
4581,,4.058E-5,255,255,255,2.068,8.279,
4582,,4.058E-5,255,255,255,5.275,8.277,
4583,,4.058E-5,255,255,255,6.946,8.279,
4584,,4.058E-5,255,255,255,2.081,8.288,
4585,,4.058E-5,255,255,255,2.793,8.286,
4586,,2.029E-5,255,255,255,6.935,8.286,
4587,,4.058E-5,255,255,255,5.203,8.291,
4588,,8.116E-5,255,255,255,5.248,8.293,
4589,,4.058E-5,255,255,255,6.923,8.293,
4590,,4.058E-5,255,255,255,2.095,8.297,
4591,,4.058E-5,255,255,255,3.491,8.295,
4592,,2.029E-5,255,255,255,6.872,8.295,
4593,,4.058E-5,255,255,255,2.658,8.300,
4594,,4.058E-5,255,255,255,5.203,8.300,
4595,,4.058E-5,255,255,255,6.910,8.302,
4596,,2.029E-5,255,255,255,2.106,8.304,
4597,,2.029E-5,255,255,255,2.191,8.304,
4598,,8.116E-5,255,255,255,3.140,8.306,
4599,,4.058E-5,255,255,255,2.117,8.311,
4600,,2.029E-5,255,255,255,6.899,8.309,
4601,,4.058E-5,255,255,255,6.887,8.315,
4602,,4.058E-5,255,255,255,2.131,8.320,
4603,,2.029E-5,255,255,255,2.426,8.322,
4604,,4.058E-5,255,255,255,2.649,8.322,
4605,,1.420E-4,255,255,255,3.339,8.323,
4606,,1.420E-4,255,255,255,3.785,8.327,
4607,,4.058E-5,255,255,255,6.874,8.324,
4608,,2.029E-5,255,255,255,2.142,8.327,
4609,,4.058E-5,255,255,255,2.153,8.333,
4610,,2.029E-5,255,255,255,6.863,8.331,
4611,,8.116E-5,255,255,255,2.671,8.338,
4612,,8.116E-5,255,255,255,3.205,8.338,
4613,,8.116E-5,255,255,255,6.525,8.338,
4614,,4.058E-5,255,255,255,6.851,8.338,
4615,,2.029E-5,255,255,255,2.164,8.340,
4616,,4.058E-5,255,255,255,3.162,8.340,
4617,,8.116E-5,255,255,255,3.351,8.342,
4618,,4.058E-5,255,255,255,3.405,8.340,
4619,,4.058E-5,255,255,255,2.176,8.347,
4620,,4.058E-5,255,255,255,3.185,8.345,
4621,,4.058E-5,255,255,255,3.748,8.345,
4622,,2.029E-5,255,255,255,6.840,8.345,
4623,,4.058E-5,255,255,255,3.203,8.349,
4624,,4.058E-5,255,255,255,3.216,8.349,
4625,,4.058E-5,255,255,255,3.788,8.349,
4626,,4.058E-5,255,255,255,6.829,8.351,
4627,,2.029E-5,255,255,255,2.187,8.354,
4628,,4.058E-5,255,255,255,4.288,8.354,
4629,,4.058E-5,255,255,255,2.198,8.360,
4630,,4.058E-5,255,255,255,3.212,8.358,
4631,,4.058E-5,255,255,255,5.176,8.358,
4632,,2.029E-5,255,255,255,6.818,8.358,
4633,,8.116E-5,255,255,255,4.649,8.365,
4634,,4.058E-5,255,255,255,6.806,8.365,
4635,,2.029E-5,255,255,255,2.209,8.367,
4636,,4.058E-5,255,255,255,3.158,8.367,
4637,,4.058E-5,255,255,255,2.221,8.374,
4638,,1.217E-4,255,255,255,3.326,8.373,
4639,,4.058E-5,255,255,255,4.095,8.372,
4640,,2.029E-5,255,255,255,6.795,8.372,
4641,,6.087E-5,255,255,255,3.187,8.376,
4642,,8.116E-5,255,255,255,4.649,8.378,
4643,,4.058E-5,255,255,255,6.784,8.378,
4644,,2.029E-5,255,255,255,2.232,8.381,
4645,,8.116E-5,255,255,255,3.365,8.383,
4646,,4.058E-5,255,255,255,2.243,8.387,
4647,,8.116E-5,255,255,255,2.559,8.387,
4648,,6.087E-5,255,255,255,3.313,8.385,
4649,,2.029E-5,255,255,255,6.773,8.385,
4650,,2.029E-5,255,255,255,6.764,8.390,
4651,,2.029E-5,255,255,255,2.255,8.394,
4652,,4.058E-5,255,255,255,6.752,8.396,
4653,,2.029E-5,255,255,255,2.264,8.399,
4654,,4.058E-5,255,255,255,2.275,8.405,
4655,,4.058E-5,255,255,255,3.171,8.403,
4656,,2.029E-5,255,255,255,6.741,8.403,
4657,,2.029E-5,255,255,255,2.399,8.408,
4658,,2.029E-5,255,255,255,6.732,8.408,
4659,,2.029E-5,255,255,255,2.286,8.412,
4660,,4.058E-5,255,255,255,6.721,8.414,
4661,,2.029E-5,255,255,255,2.295,8.417,
4662,,4.058E-5,255,255,255,2.306,8.423,
4663,,6.087E-5,255,255,255,5.227,8.421,
4664,,2.029E-5,255,255,255,6.709,8.421,
4665,,6.087E-5,255,255,255,2.358,8.430,
4666,,4.058E-5,255,255,255,4.617,8.426,
4667,,2.029E-5,255,255,255,6.700,8.426,
4668,,2.029E-5,255,255,255,2.318,8.430,
4669,,4.058E-5,255,255,255,6.689,8.432,
4670,,2.029E-5,255,255,255,2.327,8.435,
4671,,8.116E-5,255,255,255,2.466,8.437,
4672,,1.015E-4,255,255,255,4.943,8.437,
4673,,2.029E-5,255,255,255,2.336,8.439,
4674,,2.029E-5,255,255,255,6.678,8.439,
4675,,2.029E-5,255,255,255,2.345,8.444,
4676,,4.058E-5,255,255,255,3.243,8.444,
4677,,4.058E-5,255,255,255,4.649,8.444,
4678,,4.058E-5,255,255,255,5.230,8.444,
4679,,2.029E-5,255,255,255,6.669,8.444,
4680,,4.058E-5,255,255,255,2.356,8.450,
4681,,4.058E-5,255,255,255,3.261,8.448,
4682,,2.029E-5,255,255,255,6.660,8.448,
4683,,4.058E-5,255,255,255,4.937,8.453,
4684,,1.623E-4,255,255,255,5.855,8.458,
4685,,2.029E-5,255,255,255,6.651,8.453,
4686,,2.029E-5,255,255,255,2.367,8.457,
4687,,2.029E-5,255,255,255,6.642,8.457,
4688,,2.029E-5,255,255,255,2.376,8.462,
4689,,4.058E-5,255,255,255,2.477,8.462,
4690,,4.058E-5,255,255,255,3.117,8.462,
4691,,4.058E-5,255,255,255,6.631,8.464,
4692,,2.029E-5,255,255,255,2.385,8.466,
4693,,8.116E-5,255,255,255,3.221,8.468,
4694,,2.029E-5,255,255,255,2.394,8.471,
4695,,4.058E-5,255,255,255,3.257,8.471,
4696,,4.058E-5,255,255,255,5.302,8.471,
4697,,2.029E-5,255,255,255,6.619,8.471,
4698,,8.116E-5,255,255,255,2.409,8.476,
4699,,2.029E-5,255,255,255,6.610,8.475,
4700,,4.058E-5,255,255,255,6.450,8.480,
4701,,2.029E-5,255,255,255,6.601,8.480,
4702,,4.058E-5,255,255,255,2.423,8.486,
4703,,2.029E-5,255,255,255,6.592,8.484,
4704,,4.058E-5,255,255,255,4.086,8.489,
4705,,1.217E-4,255,255,255,5.214,8.491,
4706,,2.029E-5,255,255,255,6.583,8.489,
4707,,2.029E-5,255,255,255,2.435,8.493,
4708,,8.928E-4,255,255,255,3.710,8.511,
4709,,4.058E-5,255,255,255,3.716,8.493,
4710,,1.217E-4,255,255,255,4.043,8.495,
4711,,4.058E-5,255,255,255,4.622,8.493,
4712,,2.029E-5,255,255,255,6.574,8.493,
4713,,2.029E-5,255,255,255,2.444,8.498,
4714,,4.058E-5,255,255,255,6.545,8.498,
4715,,2.029E-5,255,255,255,6.565,8.498,
4716,,2.029E-5,255,255,255,2.453,8.502,
4717,,2.029E-5,255,255,255,6.556,8.502,
4718,,2.029E-5,255,255,255,2.462,8.507,
4719,,8.116E-5,255,255,255,3.117,8.509,
4720,,2.029E-5,255,255,255,6.547,8.507,
4721,,2.029E-5,255,255,255,2.471,8.511,
4722,,2.029E-5,255,255,255,6.538,8.511,
4723,,2.029E-5,255,255,255,2.480,8.516,
4724,,2.029E-5,255,255,255,6.529,8.516,
4725,,2.029E-5,255,255,255,2.489,8.520,
4726,,2.029E-5,255,255,255,6.520,8.520,
4727,,2.029E-5,255,255,255,2.498,8.525,
4728,,2.841E-4,255,255,255,3.505,8.532,
4729,,8.116E-5,255,255,255,4.824,8.527,
4730,,8.116E-5,255,255,255,5.230,8.525,
4731,,4.058E-5,255,255,255,5.527,8.525,
4732,,4.058E-5,255,255,255,5.973,8.525,
4733,,2.029E-5,255,255,255,6.511,8.525,
4734,,2.029E-5,255,255,255,2.507,8.529,
4735,,2.029E-5,255,255,255,6.502,8.529,
4736,,2.029E-5,255,255,255,2.516,8.534,
4737,,4.058E-5,255,255,255,4.464,8.534,
4738,,2.029E-5,255,255,255,6.493,8.534,
4739,,2.029E-5,255,255,255,2.525,8.538,
4740,,4.058E-5,255,255,255,2.667,8.538,
4741,,4.058E-5,255,255,255,4.739,8.538,
4742,,4.058E-5,255,255,255,5.973,8.538,
4743,,2.029E-5,255,255,255,6.484,8.538,
4744,,2.029E-5,255,255,255,2.534,8.543,
4745,,2.029E-5,255,255,255,6.475,8.543,
4746,,2.029E-5,255,255,255,2.543,8.547,
4747,,4.058E-5,255,255,255,3.239,8.547,
4748,,4.058E-5,255,255,255,5.117,8.547,
4749,,4.058E-5,255,255,255,5.207,8.547,
4750,,2.029E-5,255,255,255,6.466,8.547,
4751,,2.029E-5,255,255,255,2.552,8.552,
4752,,1.217E-4,255,255,255,4.930,8.554,
4753,,2.029E-5,255,255,255,6.457,8.552,
4754,,2.029E-5,255,255,255,2.565,8.556,
4755,,4.058E-5,255,255,255,3.455,8.556,
4756,,2.029E-5,255,255,255,6.448,8.556,
4757,,2.029E-5,255,255,255,2.574,8.561,
4758,,4.058E-5,255,255,255,2.721,8.561,
4759,,4.058E-5,255,255,255,4.171,8.561,
4760,,6.087E-5,255,255,255,4.975,8.561,
4761,,2.029E-5,255,255,255,6.439,8.561,
4762,,2.029E-5,255,255,255,2.583,8.565,
4763,,4.058E-5,255,255,255,4.185,8.565,
4764,,2.029E-5,255,255,255,6.430,8.565,
4765,,2.029E-5,255,255,255,2.592,8.570,
4766,,4.058E-5,255,255,255,3.486,8.570,
4767,,4.058E-5,255,255,255,4.734,8.570,
4768,,4.058E-5,255,255,255,4.968,8.570,
4769,,2.029E-5,255,255,255,6.421,8.570,
4770,,2.029E-5,255,255,255,2.601,8.574,
4771,,1.015E-4,255,255,255,5.309,8.576,
4772,,2.029E-5,255,255,255,6.412,8.574,
4773,,2.029E-5,255,255,255,2.610,8.579,
4774,,4.058E-5,255,255,255,5.275,8.579,
4775,,2.029E-5,255,255,255,6.399,8.579,
4776,,2.029E-5,255,255,255,2.619,8.583,
4777,,2.029E-5,255,255,255,6.390,8.583,
4778,,2.029E-5,255,255,255,2.633,8.588,
4779,,4.058E-5,255,255,255,3.581,8.588,
4780,,4.058E-5,255,255,255,5.279,8.588,
4781,,2.029E-5,255,255,255,6.381,8.588,
4782,,2.029E-5,255,255,255,2.642,8.592,
4783,,4.058E-5,255,255,255,4.743,8.592,
4784,,2.029E-5,255,255,255,6.372,8.592,
4785,,2.029E-5,255,255,255,2.651,8.597,
4786,,4.058E-5,255,255,255,4.550,8.597,
4787,,2.029E-5,255,255,255,6.363,8.597,
4788,,2.029E-5,255,255,255,2.660,8.601,
4789,,4.058E-5,255,255,255,3.955,8.601,
4790,,4.058E-5,255,255,255,4.563,8.601,
4791,,4.058E-5,255,255,255,5.757,8.601,
4792,,2.029E-5,255,255,255,6.349,8.601,
4793,,2.029E-5,255,255,255,2.669,8.606,
4794,,2.029E-5,255,255,255,6.340,8.606,
4795,,2.029E-5,255,255,255,2.682,8.610,
4796,,2.029E-5,255,255,255,6.331,8.610,
4797,,2.029E-5,255,255,255,2.691,8.615,
4798,,2.029E-5,255,255,255,6.322,8.615,
4799,,2.029E-5,255,255,255,2.700,8.619,
4800,,4.058E-5,255,255,255,4.486,8.619,
4801,,4.058E-5,255,255,255,4.658,8.619,
4802,,4.058E-5,255,255,255,5.401,8.619,
4803,,2.029E-5,255,255,255,6.309,8.619,
4804,,2.029E-5,255,255,255,2.709,8.624,
4805,,2.029E-5,255,255,255,6.300,8.624,
4806,,2.029E-5,255,255,255,2.723,8.628,
4807,,2.029E-5,255,255,255,6.291,8.628,
4808,,2.029E-5,255,255,255,2.732,8.633,
4809,,4.058E-5,255,255,255,4.676,8.633,
4810,,2.029E-5,255,255,255,6.277,8.633,
4811,,2.029E-5,255,255,255,2.741,8.637,
4812,,4.058E-5,255,255,255,2.901,8.637,
4813,,2.029E-5,255,255,255,6.268,8.637,
4814,,2.029E-5,255,255,255,2.755,8.642,
4815,,2.029E-5,255,255,255,6.259,8.642,
4816,,2.029E-5,255,255,255,2.764,8.646,
4817,,4.058E-5,255,255,255,3.482,8.646,
4818,,4.058E-5,255,255,255,5.401,8.646,
4819,,2.029E-5,255,255,255,6.245,8.646,
4820,,2.029E-5,255,255,255,2.777,8.651,
4821,,4.058E-5,255,255,255,3.514,8.651,
4822,,4.058E-5,255,255,255,3.554,8.651,
4823,,2.029E-5,255,255,255,6.236,8.651,
4824,,2.029E-5,255,255,255,2.786,8.655,
4825,,4.058E-5,255,255,255,3.338,8.655,
4826,,8.116E-5,255,255,255,3.498,8.658,
4827,,1.015E-4,255,255,255,3.866,8.657,
4828,,2.029E-5,255,255,255,6.227,8.655,
4829,,2.029E-5,255,255,255,2.795,8.660,
4830,,4.058E-5,255,255,255,3.527,8.660,
4831,,4.058E-5,255,255,255,5.383,8.660,
4832,,2.029E-5,255,255,255,6.214,8.660,
4833,,2.029E-5,255,255,255,2.809,8.664,
4834,,2.029E-5,255,255,255,6.205,8.664,
4835,,2.029E-5,255,255,255,2.818,8.669,
4836,,4.058E-5,255,255,255,5.050,8.669,
4837,,2.029E-5,255,255,255,6.191,8.669,
4838,,2.029E-5,255,255,255,2.831,8.673,
4839,,2.029E-5,255,255,255,6.182,8.673,
