 ,Area,Mean,Min,Max,X,Y
2371,2.029E-5,255,255,255,2.822,5.007
2372,2.029E-5,255,255,255,3.619,5.007
2373,2.029E-5,255,255,255,6.957,5.007
2374,2.029E-5,255,255,255,2.547,5.011
2375,6.087E-5,255,255,255,2.661,5.022
2376,2.029E-5,255,255,255,4.642,5.020
2377,2.029E-5,255,255,255,0.727,5.025
2378,2.029E-5,255,255,255,2.876,5.025
2379,2.029E-5,255,255,255,3.160,5.025
2380,1.217E-4,255,255,255,2.857,5.035
2381,4.058E-5,255,255,255,5.336,5.041
2382,2.029E-5,255,255,255,5.948,5.038
2383,2.029E-5,255,255,255,6.975,5.038
2384,2.029E-5,255,255,255,7.791,5.038
2385,2.029E-5,255,255,255,8.570,5.038
2386,2.029E-5,255,255,255,3.164,5.043
2387,2.029E-5,255,255,255,3.286,5.047
2388,2.029E-5,255,255,255,5.345,5.056
2389,2.029E-5,255,255,255,5.354,5.056
2390,2.029E-5,255,255,255,0.773,5.061
2391,2.029E-5,255,255,255,2.376,5.061
2392,4.058E-5,255,255,255,3.446,5.065
2393,2.029E-5,255,255,255,5.971,5.065
2394,2.029E-5,255,255,255,6.723,5.065
2395,1.420E-4,255,255,255,6.924,5.072
2396,2.029E-5,255,255,255,8.655,5.065
2397,6.087E-5,255,255,255,3.011,5.079
2398,2.029E-5,255,255,255,6.574,5.074
2399,2.029E-5,255,255,255,6.061,5.079
2400,2.029E-5,255,255,255,6.516,5.079
2401,6.087E-5,255,255,255,1.185,5.086
2402,2.029E-5,255,255,255,1.381,5.088
2403,2.029E-5,255,255,255,2.191,5.088
2404,2.029E-5,255,255,255,8.597,5.088
2405,2.029E-5,255,255,255,1.421,5.092
2406,2.029E-5,255,255,255,7.259,5.097
2407,2.029E-5,255,255,255,7.691,5.097
2408,2.029E-5,255,255,255,7.705,5.097
2409,2.029E-5,255,255,255,8.363,5.097
2410,2.029E-5,255,255,255,2.119,5.101
2411,2.029E-5,255,255,255,3.245,5.101
2412,2.029E-5,255,255,255,4.700,5.101
2413,2.029E-5,255,255,255,8.759,5.101
2414,2.029E-5,255,255,255,7.349,5.110
2415,2.029E-5,255,255,255,7.363,5.110
2416,2.029E-5,255,255,255,2.881,5.115
2417,2.029E-5,255,255,255,3.322,5.115
2418,2.029E-5,255,255,255,6.615,5.128
2419,4.058E-5,255,255,255,6.669,5.131
2420,2.029E-5,255,255,255,1.286,5.133
2421,2.029E-5,255,255,255,1.304,5.133
2422,2.029E-5,255,255,255,1.444,5.133
2423,2.029E-5,255,255,255,0.295,5.142
2424,2.029E-5,255,255,255,5.453,5.142
2425,2.029E-5,255,255,255,8.764,5.142
2426,2.029E-5,255,255,255,2.691,5.146
2427,4.058E-5,255,255,255,3.791,5.153
2428,2.029E-5,255,255,255,8.777,5.151
2429,4.058E-5,255,255,255,0.173,5.158
2430,2.029E-5,255,255,255,6.358,5.155
2431,2.029E-5,255,255,255,8.448,5.155
2432,2.029E-5,255,255,255,8.764,5.155
2433,2.029E-5,255,255,255,2.286,5.160
2434,2.029E-5,255,255,255,3.214,5.160
2435,2.029E-5,255,255,255,1.358,5.164
2436,4.058E-5,255,255,255,2.189,5.164
2437,2.029E-5,255,255,255,8.444,5.164
2438,2.029E-5,255,255,255,1.313,5.169
2439,2.029E-5,255,255,255,7.142,5.169
2440,2.029E-5,255,255,255,8.930,5.169
2441,2.029E-5,255,255,255,1.133,5.173
2442,2.029E-5,255,255,255,1.331,5.173
2443,2.029E-5,255,255,255,2.633,5.173
2444,2.029E-5,255,255,255,3.475,5.173
2445,4.058E-5,255,255,255,6.766,5.176
2446,2.029E-5,255,255,255,3.016,5.178
2447,6.087E-5,255,255,255,8.346,5.181
2448,4.058E-5,255,255,255,7.153,5.185
2449,2.029E-5,255,255,255,8.363,5.182
2450,2.029E-5,255,255,255,3.025,5.187
2451,2.029E-5,255,255,255,0.660,5.196
2452,2.029E-5,255,255,255,1.151,5.196
2453,4.058E-5,255,255,255,1.390,5.198
2454,2.029E-5,255,255,255,1.741,5.196
2455,2.029E-5,255,255,255,3.637,5.196
2456,2.029E-5,255,255,255,1.615,5.200
2457,2.029E-5,255,255,255,1.777,5.200
2458,2.029E-5,255,255,255,4.660,5.200
2459,6.087E-5,255,255,255,1.191,5.205
2460,2.029E-5,255,255,255,1.741,5.205
2461,2.029E-5,255,255,255,3.511,5.205
2462,2.029E-5,255,255,255,6.534,5.209
2463,0.014,255,255,255,7.130,5.292
2464,2.029E-5,255,255,255,7.795,5.209
2465,2.029E-5,255,255,255,1.173,5.214
2466,2.029E-5,255,255,255,1.547,5.214
2467,2.029E-5,255,255,255,3.556,5.214
2468,2.435E-4,255,255,255,7.190,5.223
2469,2.029E-5,255,255,255,7.205,5.218
2470,2.029E-5,255,255,255,1.444,5.223
2471,2.029E-5,255,255,255,1.624,5.223
2472,2.029E-5,255,255,255,6.534,5.223
2473,2.029E-5,255,255,255,4.083,5.227
2474,1.015E-4,255,255,255,7.213,5.229
2475,4.058E-5,255,255,255,8.059,5.230
2476,2.029E-5,255,255,255,1.399,5.232
2477,2.029E-5,255,255,255,1.417,5.232
2478,2.029E-5,255,255,255,1.507,5.232
2479,2.029E-5,255,255,255,1.736,5.232
2480,2.029E-5,255,255,255,3.430,5.232
2481,2.029E-5,255,255,255,6.534,5.232
2482,8.116E-5,255,255,255,0.495,5.239
2483,2.029E-5,255,255,255,1.507,5.241
2484,2.029E-5,255,255,255,3.088,5.241
2485,2.029E-5,255,255,255,3.448,5.241
2486,2.029E-5,255,255,255,8.133,5.241
2487,2.029E-5,255,255,255,8.664,5.241
2488,2.029E-5,255,255,255,1.412,5.245
2489,2.029E-5,255,255,255,3.264,5.245
2490,2.029E-5,255,255,255,0.214,5.250
2491,2.029E-5,255,255,255,1.399,5.250
2492,2.029E-5,255,255,255,3.588,5.250
2493,2.029E-5,255,255,255,6.475,5.255
2494,2.029E-5,255,255,255,6.561,5.255
2495,6.087E-5,255,255,255,1.391,5.262
2496,2.029E-5,255,255,255,1.462,5.259
2497,2.029E-5,255,255,255,5.295,5.259
2498,2.029E-5,255,255,255,6.007,5.259
2499,4.058E-5,255,255,255,1.007,5.266
2500,2.029E-5,255,255,255,1.759,5.264
2501,2.029E-5,255,255,255,8.624,5.264
2502,2.029E-5,255,255,255,1.525,5.268
2503,2.029E-5,255,255,255,2.669,5.268
2504,2.029E-5,255,255,255,1.336,5.273
2505,2.029E-5,255,255,255,3.052,5.277
2506,2.029E-5,255,255,255,3.471,5.277
2507,2.029E-5,255,255,255,1.372,5.282
2508,2.029E-5,255,255,255,7.065,5.282
2509,4.058E-5,255,255,255,0.167,5.286
2510,4.058E-5,255,255,255,0.435,5.293
2511,2.029E-5,255,255,255,0.173,5.295
2512,6.087E-5,255,255,255,1.248,5.297
2513,2.029E-5,255,255,255,1.471,5.295
2514,2.029E-5,255,255,255,5.628,5.295
2515,1.623E-4,255,255,255,7.214,5.302
2516,2.029E-5,255,255,255,2.646,5.304
2517,4.058E-5,255,255,255,0.667,5.309
2518,2.029E-5,255,255,255,0.903,5.309
2519,2.029E-5,255,255,255,1.403,5.309
2520,2.029E-5,255,255,255,1.885,5.309
2521,2.029E-5,255,255,255,1.894,5.309
2522,4.058E-5,255,255,255,1.973,5.311
2523,2.029E-5,255,255,255,3.236,5.309
2524,2.029E-5,255,255,255,3.408,5.309
2525,4.058E-5,255,255,255,3.441,5.309
2526,2.029E-5,255,255,255,7.998,5.309
2527,2.029E-5,255,255,255,0.980,5.313
2528,2.029E-5,255,255,255,1.723,5.313
2529,2.029E-5,255,255,255,5.309,5.313
2530,2.029E-5,255,255,255,5.331,5.313
2531,2.029E-5,255,255,255,0.547,5.318
2532,2.029E-5,255,255,255,0.876,5.318
2533,2.029E-5,255,255,255,0.935,5.318
2534,2.029E-5,255,255,255,2.601,5.318
2535,2.029E-5,255,255,255,6.128,5.318
2536,2.029E-5,255,255,255,7.786,5.318
2537,4.058E-5,255,255,255,7.995,5.318
2538,2.029E-5,255,255,255,1.385,5.322
2539,4.058E-5,255,255,255,4.615,5.324
2540,6.087E-5,255,255,255,7.804,5.327
2541,2.029E-5,255,255,255,7.971,5.322
2542,2.029E-5,255,255,255,2.101,5.327
2543,2.029E-5,255,255,255,3.164,5.327
2544,6.087E-5,255,255,255,7.987,5.330
2545,2.029E-5,255,255,255,8.471,5.327
2546,2.029E-5,255,255,255,1.394,5.331
2547,2.029E-5,255,255,255,5.218,5.331
2548,2.029E-5,255,255,255,6.745,5.331
2549,2.029E-5,255,255,255,8.759,5.331
2550,4.058E-5,255,255,255,5.133,5.338
2551,2.029E-5,255,255,255,5.309,5.336
2552,2.029E-5,255,255,255,6.259,5.336
2553,4.058E-5,255,255,255,6.606,5.338
2554,2.029E-5,255,255,255,0.642,5.340
2555,2.029E-5,255,255,255,1.381,5.340
2556,2.029E-5,255,255,255,1.881,5.340
2557,4.058E-5,255,255,255,5.342,5.342
2558,6.087E-5,255,255,255,1.825,5.348
2559,2.029E-5,255,255,255,2.547,5.345
2560,2.029E-5,255,255,255,7.205,5.345
2561,2.029E-5,255,255,255,1.164,5.349
2562,2.029E-5,255,255,255,2.394,5.354
2563,2.029E-5,255,255,255,3.070,5.354
2564,2.029E-5,255,255,255,0.660,5.358
2565,2.029E-5,255,255,255,1.552,5.358
2566,4.058E-5,255,255,255,1.788,5.360
2567,2.029E-5,255,255,255,1.709,5.363
2568,2.029E-5,255,255,255,6.601,5.363
2569,1.015E-4,255,255,255,7.185,5.365
2570,2.029E-5,255,255,255,1.777,5.367
2571,2.029E-5,255,255,255,2.601,5.367
2572,4.058E-5,255,255,255,5.770,5.369
2573,2.029E-5,255,255,255,7.097,5.367
2574,4.058E-5,255,255,255,0.527,5.374
2575,2.029E-5,255,255,255,0.682,5.372
2576,6.087E-5,255,255,255,0.936,5.375
2577,2.029E-5,255,255,255,1.606,5.372
2578,2.029E-5,255,255,255,3.601,5.372
2579,2.029E-5,255,255,255,5.818,5.372
2580,2.029E-5,255,255,255,6.921,5.372
2581,2.029E-5,255,255,255,7.200,5.372
2582,2.029E-5,255,255,255,8.845,5.372
2583,4.058E-5,255,255,255,0.327,5.378
2584,2.029E-5,255,255,255,1.146,5.376
2585,2.029E-5,255,255,255,1.845,5.376
2586,2.029E-5,255,255,255,5.268,5.376
2587,2.029E-5,255,255,255,7.007,5.376
2588,2.029E-5,255,255,255,7.182,5.376
2589,2.029E-5,255,255,255,7.394,5.376
2590,2.029E-5,255,255,255,1.178,5.381
2591,2.029E-5,255,255,255,1.498,5.381
2592,2.029E-5,255,255,255,1.642,5.381
2593,2.029E-5,255,255,255,1.876,5.381
2594,2.029E-5,255,255,255,2.146,5.381
2595,2.029E-5,255,255,255,3.264,5.381
2596,2.029E-5,255,255,255,4.755,5.381
2597,2.029E-5,255,255,255,8.854,5.381
2598,2.029E-5,255,255,255,0.507,5.385
2599,4.058E-5,255,255,255,0.550,5.387
2600,2.029E-5,255,255,255,1.849,5.385
2601,6.087E-5,255,255,255,2.421,5.390
2602,2.029E-5,255,255,255,7.421,5.385
2603,2.029E-5,255,255,255,0.831,5.390
2604,2.029E-5,255,255,255,1.083,5.390
2605,2.029E-5,255,255,255,1.345,5.390
2606,2.029E-5,255,255,255,1.660,5.390
2607,4.058E-5,255,255,255,1.917,5.392
2608,2.029E-5,255,255,255,3.146,5.390
2609,2.029E-5,255,255,255,3.232,5.390
2610,2.029E-5,255,255,255,3.318,5.390
2611,4.058E-5,255,255,255,7.106,5.392
2612,2.029E-5,255,255,255,7.191,5.390
2613,2.029E-5,255,255,255,0.619,5.394
2614,2.029E-5,255,255,255,0.926,5.394
2615,1.015E-4,255,255,255,0.503,5.402
2616,2.029E-5,255,255,255,0.691,5.399
2617,1.217E-4,255,255,255,0.763,5.405
2618,2.029E-5,255,255,255,0.786,5.399
2619,2.029E-5,255,255,255,0.831,5.399
2620,2.029E-4,255,255,255,1.794,5.405
2621,2.029E-5,255,255,255,1.818,5.399
2622,2.029E-5,255,255,255,1.957,5.399
2623,4.058E-5,255,255,255,1.968,5.399
2624,6.087E-5,255,255,255,3.241,5.399
2625,2.029E-5,255,255,255,3.268,5.399
2626,2.029E-5,255,255,255,6.903,5.399
2627,2.029E-5,255,255,255,7.178,5.399
2628,8.116E-5,255,255,255,8.284,5.401
2629,2.029E-5,255,255,255,0.304,5.403
2630,4.058E-5,255,255,255,0.903,5.405
2631,2.029E-5,255,255,255,1.399,5.403
2632,2.029E-5,255,255,255,2.592,5.403
2633,4.058E-5,255,255,255,3.221,5.403
2634,2.029E-5,255,255,255,3.971,5.403
2635,2.029E-5,255,255,255,5.791,5.403
2636,2.029E-5,255,255,255,6.642,5.403
2637,4.058E-5,255,255,255,6.739,5.403
2638,2.029E-5,255,255,255,8.115,5.403
2639,2.029E-5,255,255,255,0.448,5.408
2640,2.029E-5,255,255,255,0.917,5.408
2641,2.029E-5,255,255,255,3.466,5.408
2642,2.029E-5,255,255,255,7.047,5.412
2643,2.029E-5,255,255,255,1.426,5.417
2644,4.058E-5,255,255,255,1.694,5.417
2645,2.029E-5,255,255,255,1.885,5.417
2646,2.029E-5,255,255,255,3.687,5.417
2647,4.058E-5,255,255,255,5.072,5.417
2648,2.029E-5,255,255,255,0.745,5.421
2649,2.029E-5,255,255,255,0.881,5.421
2650,4.058E-5,255,255,255,1.788,5.421
2651,2.029E-5,255,255,255,1.800,5.421
2652,6.087E-5,255,255,255,2.292,5.424
2653,2.029E-5,255,255,255,2.876,5.421
2654,2.029E-5,255,255,255,3.011,5.421
2655,2.029E-5,255,255,255,3.232,5.421
2656,2.029E-5,255,255,255,5.110,5.421
2657,2.029E-5,255,255,255,7.372,5.421
2658,4.058E-5,255,255,255,4.187,5.428
2659,2.029E-5,255,255,255,4.624,5.426
2660,2.029E-5,255,255,255,4.921,5.426
2661,2.029E-5,255,255,255,4.944,5.426
2662,2.029E-5,255,255,255,5.615,5.426
2663,2.029E-5,255,255,255,2.786,5.430
2664,4.058E-5,255,255,255,4.541,5.430
2665,2.029E-5,255,255,255,4.633,5.430
2666,4.058E-5,255,255,255,0.766,5.437
2667,6.087E-5,255,255,255,3.169,5.436
2668,2.029E-5,255,255,255,0.579,5.439
2669,2.029E-5,255,255,255,0.669,5.439
2670,4.058E-5,255,255,255,0.791,5.441
2671,4.058E-5,255,255,255,0.890,5.441
2672,2.029E-5,255,255,255,1.741,5.439
2673,2.029E-5,255,255,255,1.764,5.439
2674,2.029E-5,255,255,255,1.809,5.439
2675,2.029E-5,255,255,255,2.786,5.439
2676,2.029E-5,255,255,255,3.016,5.439
2677,2.029E-5,255,255,255,3.056,5.439
2678,2.029E-5,255,255,255,4.867,5.439
2679,2.029E-5,255,255,255,5.291,5.439
2680,2.029E-5,255,255,255,5.723,5.439
2681,2.029E-5,255,255,255,7.106,5.439
2682,2.029E-5,255,255,255,0.525,5.444
2683,2.029E-5,255,255,255,0.709,5.444
2684,4.058E-5,255,255,255,1.257,5.446
2685,2.029E-5,255,255,255,3.439,5.444
2686,1.015E-4,255,255,255,8.745,5.449
2687,2.029E-5,255,255,255,0.453,5.448
2688,4.058E-5,255,255,255,1.800,5.450
2689,2.029E-5,255,255,255,7.070,5.448
2690,6.087E-5,255,255,255,0.736,5.456
2691,2.029E-5,255,255,255,0.867,5.453
2692,2.029E-5,255,255,255,1.083,5.453
2693,2.029E-5,255,255,255,1.164,5.453
2694,8.116E-5,255,255,255,1.184,5.455
2695,4.058E-5,255,255,255,1.363,5.455
2696,4.058E-5,255,255,255,1.745,5.455
2697,2.435E-4,255,255,255,3.287,5.461
2698,2.029E-5,255,255,255,4.300,5.453
2699,2.029E-5,255,255,255,8.088,5.453
2700,6.087E-5,255,255,255,0.459,5.462
2701,4.058E-5,255,255,255,0.581,5.459
2702,4.058E-5,255,255,255,0.881,5.459
2703,2.029E-5,255,255,255,0.953,5.457
2704,2.029E-5,255,255,255,1.655,5.457
2705,4.058E-5,255,255,255,3.018,5.457
2706,6.087E-5,255,255,255,3.267,5.460
2707,2.029E-5,255,255,255,4.187,5.457
2708,2.029E-5,255,255,255,7.074,5.457
2709,2.029E-5,255,255,255,8.579,5.457
2710,2.029E-5,255,255,255,0.890,5.462
2711,4.058E-5,255,255,255,0.901,5.462
2712,6.087E-5,255,255,255,1.119,5.462
2713,2.029E-5,255,255,255,1.390,5.462
2714,2.029E-5,255,255,255,1.795,5.462
2715,4.058E-5,255,255,255,3.437,5.462
2716,1.217E-4,255,255,255,4.557,5.465
2717,6.087E-5,255,255,255,6.555,5.465
2718,6.087E-5,255,255,255,7.095,5.463
2719,2.029E-5,255,255,255,8.110,5.462
2720,4.058E-5,255,255,255,8.748,5.464
2721,2.029E-5,255,255,255,1.196,5.466
2722,2.029E-5,255,255,255,3.146,5.466
2723,2.029E-5,255,255,255,4.187,5.466
2724,2.029E-5,255,255,255,4.367,5.466
2725,2.029E-5,255,255,255,1.705,5.471
2726,2.029E-5,255,255,255,1.732,5.471
2727,2.029E-5,255,255,255,6.741,5.471
2728,2.029E-5,255,255,255,1.119,5.475
2729,2.029E-5,255,255,255,4.029,5.475
2730,2.029E-5,255,255,255,6.903,5.475
2731,4.058E-5,255,255,255,0.948,5.482
2732,4.058E-5,255,255,255,1.705,5.482
2733,2.029E-5,255,255,255,1.714,5.480
2734,4.058E-5,255,255,255,6.804,5.482
2735,2.029E-5,255,255,255,8.327,5.480
2736,2.029E-5,255,255,255,0.421,5.484
2737,6.087E-5,255,255,255,0.894,5.489
2738,4.058E-5,255,255,255,1.126,5.486
2739,4.058E-5,255,255,255,1.588,5.486
2740,2.029E-5,255,255,255,3.651,5.484
2741,2.029E-5,255,255,255,5.588,5.484
2742,8.116E-5,255,255,255,6.955,5.486
2743,2.029E-5,255,255,255,8.610,5.484
2744,2.029E-5,255,255,255,0.462,5.489
2745,2.029E-5,255,255,255,0.809,5.489
2746,4.058E-5,255,255,255,4.155,5.491
2747,2.029E-5,255,255,255,4.227,5.489
2748,2.029E-5,255,255,255,4.236,5.489
2749,8.116E-5,255,255,255,0.789,5.500
2750,2.029E-5,255,255,255,1.601,5.493
2751,6.087E-5,255,255,255,1.700,5.493
2752,2.029E-5,255,255,255,3.327,5.493
2753,2.029E-5,255,255,255,5.678,5.493
2754,2.029E-5,255,255,255,7.011,5.493
2755,2.029E-5,255,255,255,7.507,5.493
2756,4.058E-5,255,255,255,8.383,5.495
2757,2.029E-5,255,255,255,8.574,5.493
2758,2.029E-5,255,255,255,8.646,5.493
2759,2.029E-5,255,255,255,1.133,5.498
2760,4.058E-5,255,255,255,1.320,5.498
2761,2.029E-5,255,255,255,3.079,5.498
2762,4.058E-5,255,255,255,0.453,5.505
2763,2.029E-5,255,255,255,1.516,5.502
2764,2.029E-5,255,255,255,1.601,5.502
2765,4.058E-5,255,255,255,1.617,5.502
2766,2.029E-5,255,255,255,1.673,5.502
2767,8.116E-5,255,255,255,1.700,5.505
2768,2.029E-5,255,255,255,1.723,5.502
2769,2.029E-5,255,255,255,1.786,5.502
2770,2.029E-5,255,255,255,3.525,5.502
2771,2.029E-5,255,255,255,5.273,5.502
2772,6.087E-5,255,255,255,5.736,5.504
2773,2.029E-5,255,255,255,7.191,5.502
2774,6.087E-5,255,255,255,7.328,5.504
2775,2.029E-5,255,255,255,2.890,5.507
2776,2.029E-5,255,255,255,3.714,5.507
2777,4.058E-5,255,255,255,5.721,5.507
2778,2.029E-5,255,255,255,7.727,5.507
2779,2.029E-5,255,255,255,8.651,5.507
2780,2.029E-5,255,255,255,0.516,5.511
2781,2.029E-5,255,255,255,1.606,5.511
2782,2.029E-5,255,255,255,2.651,5.511
2783,2.029E-5,255,255,255,1.133,5.516
2784,2.029E-5,255,255,255,1.164,5.516
2785,4.058E-5,255,255,255,3.354,5.518
2786,8.116E-5,255,255,255,4.527,5.516
2787,2.029E-5,255,255,255,7.002,5.516
2788,6.087E-5,255,255,255,0.531,5.525
2789,2.029E-5,255,255,255,0.561,5.520
2790,2.029E-5,255,255,255,1.709,5.520
2791,2.029E-5,255,255,255,3.119,5.520
2792,2.029E-5,255,255,255,4.250,5.520
2793,4.058E-5,255,255,255,4.865,5.520
2794,2.029E-5,255,255,255,0.705,5.525
2795,2.029E-5,255,255,255,3.025,5.525
2796,2.029E-5,255,255,255,5.800,5.525
2797,2.029E-5,255,255,255,1.700,5.529
2798,8.116E-5,255,255,255,2.339,5.532
2799,4.058E-5,255,255,255,2.403,5.532
2800,4.058E-5,255,255,255,5.734,5.529
2801,3.044E-4,255,255,255,0.475,5.543
2802,2.029E-5,255,255,255,7.070,5.534
2803,2.029E-5,255,255,255,7.160,5.534
2804,2.029E-5,255,255,255,8.182,5.534
2805,2.029E-5,255,255,255,1.574,5.538
2806,2.029E-5,255,255,255,2.642,5.538
2807,2.029E-5,255,255,255,5.678,5.538
2808,2.029E-5,255,255,255,0.493,5.543
2809,2.029E-5,255,255,255,1.764,5.543
2810,2.029E-5,255,255,255,3.061,5.543
2811,2.029E-5,255,255,255,5.601,5.547
2812,2.029E-5,255,255,255,5.777,5.547
2813,2.029E-5,255,255,255,0.241,5.552
2814,2.029E-5,255,255,255,0.309,5.552
2815,2.029E-5,255,255,255,0.516,5.552
2816,1.015E-4,255,255,255,0.553,5.553
2817,2.029E-5,255,255,255,0.597,5.552
2818,2.029E-5,255,255,255,1.669,5.552
2819,4.058E-5,255,255,255,4.541,5.552
2820,2.029E-5,255,255,255,6.453,5.552
2821,2.029E-5,255,255,255,8.381,5.552
2822,2.029E-5,255,255,255,2.471,5.556
2823,2.029E-5,255,255,255,5.331,5.556
2824,2.029E-5,255,255,255,7.074,5.556
2825,6.087E-5,255,255,255,0.567,5.564
2826,6.087E-5,255,255,255,0.822,5.564
2827,2.029E-5,255,255,255,0.989,5.561
2828,4.058E-5,255,255,255,1.322,5.563
2829,4.058E-5,255,255,255,1.660,5.563
2830,2.029E-5,255,255,255,1.669,5.561
2831,2.029E-5,255,255,255,0.606,5.565
2832,2.029E-5,255,255,255,0.687,5.565
2833,2.029E-5,255,255,255,1.291,5.565
2834,2.029E-5,255,255,255,1.300,5.565
2835,2.029E-5,255,255,255,2.507,5.565
2836,4.058E-5,255,255,255,5.115,5.568
2837,6.087E-5,255,255,255,5.333,5.571
2838,2.029E-5,255,255,255,5.741,5.570
2839,6.087E-5,255,255,255,6.478,5.573
2840,4.058E-5,255,255,255,2.779,5.574
2841,2.029E-5,255,255,255,5.646,5.574
2842,2.029E-5,255,255,255,1.282,5.579
2843,2.029E-5,255,255,255,1.741,5.579
2844,2.029E-5,255,255,255,1.182,5.583
2845,4.058E-5,255,255,255,3.061,5.590
2846,4.058E-5,255,255,255,7.020,5.590
2847,2.029E-5,255,255,255,5.876,5.592
2848,2.029E-5,255,255,255,7.953,5.592
2849,4.058E-5,255,255,255,0.543,5.599
2850,2.029E-5,255,255,255,5.597,5.597
2851,4.870E-4,255,255,255,7.541,5.608
2852,2.029E-5,255,255,255,0.367,5.601
2853,1.420E-4,255,255,255,2.809,5.607
2854,2.029E-5,255,255,255,5.110,5.601
2855,2.029E-5,255,255,255,5.619,5.601
2856,2.029E-5,255,255,255,5.745,5.601
2857,8.116E-5,255,255,255,6.149,5.604
2858,2.029E-5,255,255,255,0.858,5.606
2859,2.029E-5,255,255,255,6.034,5.606
2860,4.058E-5,255,255,255,6.529,5.608
2861,4.058E-5,255,255,255,6.637,5.608
2862,2.029E-5,255,255,255,7.160,5.606
2863,2.029E-5,255,255,255,6.313,5.610
2864,2.029E-5,255,255,255,1.633,5.615
2865,6.087E-5,255,255,255,2.355,5.619
2866,4.058E-5,255,255,255,3.189,5.615
2867,2.029E-5,255,255,255,4.385,5.615
2868,4.058E-5,255,255,255,5.387,5.615
2869,2.029E-5,255,255,255,6.556,5.615
2870,2.029E-5,255,255,255,1.453,5.619
2871,4.058E-5,255,255,255,8.282,5.622
2872,2.029E-5,255,255,255,3.020,5.624
2873,8.116E-5,255,255,255,3.158,5.628
2874,2.029E-5,255,255,255,3.169,5.624
2875,2.029E-5,255,255,255,2.561,5.628
2876,2.029E-5,255,255,255,5.327,5.628
2877,4.058E-5,255,255,255,6.441,5.628
2878,2.029E-5,255,255,255,6.741,5.628
2879,2.638E-4,255,255,255,3.356,5.643
2880,2.029E-5,255,255,255,1.223,5.637
2881,2.029E-5,255,255,255,0.457,5.642
2882,2.029E-5,255,255,255,0.264,5.646
2883,2.029E-5,255,255,255,1.092,5.646
2884,2.029E-5,255,255,255,1.160,5.646
2885,4.058E-5,255,255,255,8.194,5.646
2886,6.087E-5,255,255,255,8.420,5.649
2887,2.029E-5,255,255,255,1.119,5.651
2888,6.087E-5,255,255,255,2.544,5.654
2889,2.029E-5,255,255,255,0.948,5.655
2890,2.029E-5,255,255,255,2.507,5.655
2891,6.087E-5,255,255,255,4.297,5.658
2892,2.029E-5,255,255,255,1.133,5.660
2893,2.029E-5,255,255,255,3.849,5.660
2894,2.029E-5,255,255,255,1.227,5.664
2895,2.029E-5,255,255,255,5.255,5.664
2896,2.029E-5,255,255,255,5.570,5.664
2897,2.029E-5,255,255,255,2.061,5.673
2898,2.029E-5,255,255,255,2.250,5.682
2899,2.029E-5,255,255,255,5.525,5.682
2900,2.029E-5,255,255,255,7.124,5.682
2901,2.029E-5,255,255,255,7.939,5.682
2902,2.029E-5,255,255,255,1.610,5.687
2903,2.029E-5,255,255,255,1.227,5.691
2904,2.029E-5,255,255,255,4.264,5.691
2905,2.029E-5,255,255,255,6.399,5.691
2906,4.058E-5,255,255,255,6.583,5.694
2907,6.087E-5,255,255,255,6.670,5.693
2908,2.029E-5,255,255,255,2.863,5.696
2909,2.029E-5,255,255,255,6.471,5.696
2910,2.029E-5,255,255,255,6.633,5.696
2911,2.029E-5,255,255,255,0.574,5.700
2912,4.058E-5,255,255,255,5.532,5.700
2913,2.029E-5,255,255,255,1.565,5.705
2914,4.058E-5,255,255,255,4.419,5.705
2915,2.029E-5,255,255,255,5.448,5.705
2916,4.058E-5,255,255,255,8.631,5.705
2917,2.029E-5,255,255,255,5.412,5.718
2918,2.029E-5,255,255,255,5.502,5.718
2919,2.029E-5,255,255,255,4.804,5.723
2920,2.029E-5,255,255,255,4.385,5.727
2921,2.029E-5,255,255,255,6.119,5.732
2922,2.029E-5,255,255,255,1.286,5.741
2923,2.029E-5,255,255,255,1.660,5.741
2924,2.029E-5,255,255,255,2.101,5.741
2925,2.029E-5,255,255,255,6.714,5.741
2926,2.029E-5,255,255,255,0.327,5.745
2927,4.058E-5,255,255,255,6.867,5.748
2928,2.029E-5,255,255,255,8.484,5.745
2929,2.029E-5,255,255,255,2.457,5.755
2930,2.029E-5,255,255,255,1.655,5.759
2931,2.029E-5,255,255,255,5.394,5.759
2932,2.029E-5,255,255,255,0.579,5.764
2933,8.116E-5,255,255,255,2.162,5.768
2934,4.058E-5,255,255,255,4.606,5.766
2935,2.029E-5,255,255,255,8.520,5.764
2936,2.029E-5,255,255,255,8.543,5.773
2937,2.029E-5,255,255,255,1.124,5.777
2938,2.029E-5,255,255,255,1.809,5.777
2939,2.029E-5,255,255,255,2.840,5.777
2940,2.029E-5,255,255,255,2.115,5.782
2941,6.087E-5,255,255,255,3.176,5.785
2942,2.029E-5,255,255,255,3.367,5.782
2943,2.029E-5,255,255,255,3.520,5.782
2944,4.058E-5,255,255,255,4.306,5.791
2945,6.087E-5,255,255,255,5.190,5.792
2946,2.029E-5,255,255,255,5.529,5.795
2947,2.029E-5,255,255,255,6.124,5.795
2948,2.029E-5,255,255,255,3.173,5.800
2949,2.029E-5,255,255,255,3.277,5.800
2950,4.058E-5,255,255,255,7.041,5.800
2951,2.029E-5,255,255,255,3.259,5.809
2952,2.029E-5,255,255,255,8.520,5.809
